# ObjectID,StreamID,Long,Lat,Elevation
1.650000000000000000e+02,2.900000000000000000e+01,-7.835128160480695669e+01,3.878407062555459106e+01,2.960000000000000000e+02
1.660000000000000000e+02,3.000000000000000000e+01,-7.830118901199398351e+01,3.881786692199955269e+01,2.760000000000000000e+02
1.670000000000000000e+02,3.000000000000000000e+01,-7.830109641940094889e+01,3.881786692199955269e+01,2.750000000000000000e+02
1.680000000000000000e+02,3.100000000000000000e+01,-7.829659771907597587e+01,3.881548591196701636e+01,2.900000000000000000e+02
1.690000000000000000e+02,3.300000000000000000e+01,-7.830304086385393703e+01,3.881536692198864102e+01,3.070000000000000000e+02
1.700000000000000000e+02,3.200000000000000000e+01,-7.830767049350390607e+01,3.881527432939566324e+01,2.630000000000000000e+02
1.710000000000000000e+02,3.300000000000000000e+01,-7.830392049348745331e+01,3.881527432939566324e+01,2.950000000000000000e+02
1.720000000000000000e+02,3.100000000000000000e+01,-7.829651308604746873e+01,3.881527432939566324e+01,2.940000000000000000e+02
1.730000000000000000e+02,3.200000000000000000e+01,-7.830688345646348125e+01,3.881518173680268546e+01,2.680000000000000000e+02
1.740000000000000000e+02,3.400000000000000000e+01,-7.829429086381549041e+01,3.881516387965797321e+01,2.980000000000000000e+02
1.750000000000000000e+02,3.100000000000000000e+01,-7.829669827123342429e+01,3.881499655161655937e+01,2.990000000000000000e+02
1.760000000000000000e+02,3.400000000000000000e+01,-7.829429086381549041e+01,3.881499655161655937e+01,3.000000000000000000e+02
1.770000000000000000e+02,3.300000000000000000e+01,-7.830475382682442387e+01,3.881453358865155678e+01,2.860000000000000000e+02
1.780000000000000000e+02,3.100000000000000000e+01,-7.829679086382645892e+01,3.881448729235512474e+01,3.080000000000000000e+02
1.790000000000000000e+02,3.600000000000000000e+01,-7.829262419714149246e+01,3.881448729235512474e+01,3.010000000000000000e+02
1.800000000000000000e+02,3.200000000000000000e+01,-7.830595753053341923e+01,3.881444099605857900e+01,2.740000000000000000e+02
1.810000000000000000e+02,3.200000000000000000e+01,-7.830503160460347090e+01,3.881444099605857900e+01,2.810000000000000000e+02
1.820000000000000000e+02,3.300000000000000000e+01,-7.830503160460347090e+01,3.881444099605857900e+01,2.810000000000000000e+02
1.830000000000000000e+02,3.500000000000000000e+01,-7.830503160460347090e+01,3.881444099605857900e+01,2.810000000000000000e+02
1.840000000000000000e+02,3.400000000000000000e+01,-7.829475382678049300e+01,3.881444099605857900e+01,3.100000000000000000e+02
1.850000000000000000e+02,3.500000000000000000e+01,-7.830493901201049312e+01,3.881434840346560122e+01,2.830000000000000000e+02
1.860000000000000000e+02,3.500000000000000000e+01,-7.830447604904543368e+01,3.881434840346560122e+01,2.860000000000000000e+02
1.870000000000000000e+02,3.600000000000000000e+01,-7.829234641936244543e+01,3.881416321827964566e+01,3.080000000000000000e+02
1.880000000000000000e+02,3.500000000000000000e+01,-7.830401308608048794e+01,3.881388544050059863e+01,2.930000000000000000e+02
1.890000000000000000e+02,3.400000000000000000e+01,-7.829484641937347078e+01,3.881379284790762085e+01,3.200000000000000000e+02
1.910000000000000000e+02,3.500000000000000000e+01,-7.830294827126095925e+01,3.881337618123916400e+01,3.140000000000000000e+02
1.930000000000000000e+02,3.800000000000000000e+01,-7.830621705730931126e+01,3.881257064999977047e+01,2.780000000000000000e+02
1.950000000000000000e+02,4.100000000000000000e+01,-7.826123020805397346e+01,3.881252117264529033e+01,3.200000000000000000e+02
1.960000000000000000e+02,3.800000000000000000e+01,-7.830540197497543886e+01,3.881249655160564771e+01,2.810000000000000000e+02
1.980000000000000000e+02,3.800000000000000000e+01,-7.830512419719650552e+01,3.881221877382654384e+01,2.830000000000000000e+02
1.990000000000000000e+02,3.800000000000000000e+01,-7.830493901201049312e+01,3.881221877382654384e+01,2.840000000000000000e+02
2.010000000000000000e+02,3.800000000000000000e+01,-7.830478216266897107e+01,3.881206192448524916e+01,2.860000000000000000e+02
2.120000000000000000e+02,4.000000000000000000e+01,-7.825711493772593030e+01,3.881045951455956811e+01,3.160000000000000000e+02
2.140000000000000000e+02,4.000000000000000000e+01,-7.825655938216800678e+01,3.881036692196664717e+01,3.080000000000000000e+02
2.200000000000000000e+02,4.300000000000000000e+01,-7.830138320551316156e+01,3.880934952948524597e+01,3.110000000000000000e+02
2.210000000000000000e+02,4.300000000000000000e+01,-7.830137419717993907e+01,3.880934840344360737e+01,3.120000000000000000e+02
2.280000000000000000e+02,4.800000000000000000e+01,-7.830086493791850444e+01,3.880870025529259237e+01,3.160000000000000000e+02
2.310000000000000000e+02,4.800000000000000000e+01,-7.830098045611413227e+01,3.880858473709707823e+01,3.140000000000000000e+02
2.500000000000000000e+02,5.400000000000000000e+01,-7.830098557417051097e+01,3.880769856296512899e+01,3.170000000000000000e+02
2.510000000000000000e+02,5.400000000000000000e+01,-7.830095753051148222e+01,3.880768173676960942e+01,3.170000000000000000e+02
2.910000000000000000e+02,6.000000000000000000e+01,-7.831611882491557708e+01,3.880519766399066839e+01,2.840000000000000000e+02
2.930000000000000000e+02,6.000000000000000000e+01,-7.831614271576347619e+01,3.880518173675864091e+01,2.840000000000000000e+02
3.130000000000000000e+02,6.000000000000000000e+01,-7.831614271576347619e+01,3.880462618120066054e+01,2.880000000000000000e+02
3.210000000000000000e+02,6.000000000000000000e+01,-7.831628160465299970e+01,3.880448729231113703e+01,2.890000000000000000e+02
3.230000000000000000e+02,7.500000000000000000e+01,-7.831989271577992895e+01,3.880439469971815925e+01,2.870000000000000000e+02
3.730000000000000000e+02,7.400000000000000000e+01,-7.832164735198301742e+01,3.880258914415458094e+01,2.670000000000000000e+02
3.740000000000000000e+02,7.500000000000000000e+01,-7.832142049356440339e+01,3.880258914415458094e+01,2.670000000000000000e+02
3.750000000000000000e+02,7.400000000000000000e+01,-7.832142049356440339e+01,3.880258914415458094e+01,2.670000000000000000e+02
3.760000000000000000e+02,7.700000000000000000e+01,-7.832142049356440339e+01,3.880258914415458094e+01,2.670000000000000000e+02
3.770000000000000000e+02,8.900000000000000000e+01,-7.832142049356440339e+01,3.880258914415458094e+01,2.670000000000000000e+02
3.800000000000000000e+02,7.800000000000000000e+01,-7.831864271577438785e+01,3.880249655156160316e+01,2.860000000000000000e+02
3.810000000000000000e+02,7.800000000000000000e+01,-7.831850382688492118e+01,3.880249655156160316e+01,2.870000000000000000e+02
3.880000000000000000e+02,7.700000000000000000e+01,-7.832086493800647986e+01,3.880221877378255613e+01,2.710000000000000000e+02
3.890000000000000000e+02,7.800000000000000000e+01,-7.831901308614646950e+01,3.880221877378255613e+01,2.820000000000000000e+02
3.910000000000000000e+02,7.800000000000000000e+01,-7.832012419726248709e+01,3.880212618118957835e+01,2.760000000000000000e+02
3.920000000000000000e+02,7.700000000000000000e+01,-7.832012419726248709e+01,3.880212618118957835e+01,2.760000000000000000e+02
3.930000000000000000e+02,9.400000000000000000e+01,-7.832012419726248709e+01,3.880212618118957835e+01,2.760000000000000000e+02
4.000000000000000000e+02,8.900000000000000000e+01,-7.832151308615738117e+01,3.880194099600362279e+01,2.730000000000000000e+02
4.040000000000000000e+02,9.400000000000000000e+01,-7.831975382689040543e+01,3.880184840341064501e+01,2.790000000000000000e+02
4.140000000000000000e+02,9.400000000000000000e+01,-7.831975382689040543e+01,3.880147803303862020e+01,2.820000000000000000e+02
4.440000000000000000e+02,8.900000000000000000e+01,-7.832225382690148763e+01,3.880050581081212613e+01,2.870000000000000000e+02
4.560000000000000000e+02,9.400000000000000000e+01,-7.832049456763445505e+01,3.879985766266116798e+01,2.980000000000000000e+02
4.640000000000000000e+02,1.040000000000000000e+02,-7.831521678983341417e+01,3.879902432932408374e+01,2.930000000000000000e+02
4.650000000000000000e+02,1.060000000000000000e+02,-7.831503160464745861e+01,3.879902432932408374e+01,2.920000000000000000e+02
4.660000000000000000e+02,1.020000000000000000e+02,-7.831243901204339863e+01,3.879893173673110596e+01,3.120000000000000000e+02
4.670000000000000000e+02,1.020000000000000000e+02,-7.831234641945042085e+01,3.879879284784158244e+01,3.130000000000000000e+02
4.680000000000000000e+02,1.040000000000000000e+02,-7.831521678983341417e+01,3.879870025524860466e+01,2.930000000000000000e+02
4.690000000000000000e+02,1.020000000000000000e+02,-7.831179086389244048e+01,3.879870025524860466e+01,3.200000000000000000e+02
4.700000000000000000e+02,1.040000000000000000e+02,-7.831530938242639195e+01,3.879860766265562688e+01,2.950000000000000000e+02
4.720000000000000000e+02,1.060000000000000000e+02,-7.831493901205448083e+01,3.879832988487669354e+01,2.970000000000000000e+02
4.730000000000000000e+02,1.060000000000000000e+02,-7.831466123427549064e+01,3.879805210709758967e+01,3.010000000000000000e+02
4.740000000000000000e+02,1.060000000000000000e+02,-7.831419827131048805e+01,3.879786692191169095e+01,3.050000000000000000e+02
4.750000000000000000e+02,1.060000000000000000e+02,-7.831373530834542862e+01,3.879740395894663152e+01,3.130000000000000000e+02
4.760000000000000000e+02,1.060000000000000000e+02,-7.831355012315941622e+01,3.879740395894663152e+01,3.150000000000000000e+02
4.770000000000000000e+02,1.050000000000000000e+02,-7.832174456763988246e+01,3.879735766265008579e+01,3.040000000000000000e+02
4.780000000000000000e+02,1.060000000000000000e+02,-7.831336493797346066e+01,3.879721877376050543e+01,3.180000000000000000e+02
4.810000000000000000e+02,1.050000000000000000e+02,-7.832265356472601070e+01,3.879662180786618819e+01,2.920000000000000000e+02
4.820000000000000000e+02,1.040000000000000000e+02,-7.831530938242639195e+01,3.879638544042359172e+01,3.050000000000000000e+02
4.830000000000000000e+02,1.070000000000000000e+02,-7.831530938242639195e+01,3.879638544042359172e+01,3.050000000000000000e+02
4.840000000000000000e+02,1.080000000000000000e+02,-7.831530938242639195e+01,3.879638544042359172e+01,3.050000000000000000e+02
4.870000000000000000e+02,1.070000000000000000e+02,-7.831475382686846842e+01,3.879610766264454469e+01,3.110000000000000000e+02
4.880000000000000000e+02,1.080000000000000000e+02,-7.831549456761240435e+01,3.879592247745858913e+01,3.070000000000000000e+02
4.890000000000000000e+02,1.070000000000000000e+02,-7.831447604908947824e+01,3.879582988486561135e+01,3.140000000000000000e+02
4.900000000000000000e+02,1.070000000000000000e+02,-7.831433716019995472e+01,3.879582988486561135e+01,3.150000000000000000e+02
4.910000000000000000e+02,1.080000000000000000e+02,-7.831549456761240435e+01,3.879555210708667801e+01,3.100000000000000000e+02
4.920000000000000000e+02,1.080000000000000000e+02,-7.831540197501942657e+01,3.879545951449352970e+01,3.100000000000000000e+02
4.930000000000000000e+02,1.080000000000000000e+02,-7.831549456761240435e+01,3.879536692190055192e+01,3.120000000000000000e+02
4.940000000000000000e+02,1.080000000000000000e+02,-7.831549456761240435e+01,3.879508914412167542e+01,3.140000000000000000e+02
4.950000000000000000e+02,1.080000000000000000e+02,-7.831530938242639195e+01,3.879499655152869764e+01,3.160000000000000000e+02
4.960000000000000000e+02,1.080000000000000000e+02,-7.831530938242639195e+01,3.879457988486007025e+01,3.180000000000000000e+02
4.970000000000000000e+02,1.090000000000000000e+02,-7.832146678986100596e+01,3.879407062559863562e+01,3.150000000000000000e+02
4.980000000000000000e+02,1.090000000000000000e+02,-7.832287290650100431e+01,3.879370025522655396e+01,2.850000000000000000e+02
4.990000000000000000e+02,1.090000000000000000e+02,-7.832225382690148763e+01,3.879370025522655396e+01,2.980000000000000000e+02
5.000000000000000000e+02,1.100000000000000000e+02,-7.832067975282046746e+01,3.879272803300011674e+01,3.050000000000000000e+02
5.010000000000000000e+02,1.100000000000000000e+02,-7.832067975282046746e+01,3.879194099595957823e+01,2.960000000000000000e+02
5.020000000000000000e+02,1.110000000000000000e+02,-7.831665197502491083e+01,3.879180210707005472e+01,3.170000000000000000e+02
5.030000000000000000e+02,1.100000000000000000e+02,-7.832086493800647986e+01,3.879175581077367951e+01,2.940000000000000000e+02
5.040000000000000000e+02,1.110000000000000000e+02,-7.831697604910050359e+01,3.879147803299457564e+01,3.130000000000000000e+02
5.050000000000000000e+02,1.100000000000000000e+02,-7.832086493800647986e+01,3.879110766262266452e+01,2.880000000000000000e+02
5.060000000000000000e+02,1.100000000000000000e+02,-7.832105012319243542e+01,3.879082988484361749e+01,2.860000000000000000e+02
5.070000000000000000e+02,1.110000000000000000e+02,-7.831706864169336768e+01,3.879082988484361749e+01,3.050000000000000000e+02
5.080000000000000000e+02,1.110000000000000000e+02,-7.831716123428640230e+01,3.879073729225063971e+01,3.040000000000000000e+02
5.090000000000000000e+02,1.110000000000000000e+02,-7.831706864169336768e+01,3.879064469965766193e+01,3.030000000000000000e+02
5.100000000000000000e+02,1.100000000000000000e+02,-7.832160567875041579e+01,3.879045951447170637e+01,2.750000000000000000e+02
5.110000000000000000e+02,1.100000000000000000e+02,-7.832142049356440339e+01,3.879045951447170637e+01,2.780000000000000000e+02
5.120000000000000000e+02,1.100000000000000000e+02,-7.832185113045409253e+01,3.879029588000253170e+01,2.690000000000000000e+02
5.130000000000000000e+02,1.110000000000000000e+02,-7.831716123428640230e+01,3.879027432928558028e+01,2.990000000000000000e+02
5.140000000000000000e+02,1.120000000000000000e+02,-7.832159253099155194e+01,3.878971877372759991e+01,2.680000000000000000e+02
5.150000000000000000e+02,1.120000000000000000e+02,-7.832142049356440339e+01,3.878971877372759991e+01,2.730000000000000000e+02
5.160000000000000000e+02,1.110000000000000000e+02,-7.831827234540241989e+01,3.878971877372759991e+01,2.880000000000000000e+02
5.170000000000000000e+02,1.110000000000000000e+02,-7.831780938243747414e+01,3.878971877372759991e+01,2.900000000000000000e+02
5.180000000000000000e+02,1.140000000000000000e+02,-7.831910567873944728e+01,3.878962618113462213e+01,2.850000000000000000e+02
5.190000000000000000e+02,1.110000000000000000e+02,-7.831845753058843229e+01,3.878962618113462213e+01,2.870000000000000000e+02
5.200000000000000000e+02,1.140000000000000000e+02,-7.831845753058843229e+01,3.878962618113462213e+01,2.870000000000000000e+02
5.210000000000000000e+02,1.160000000000000000e+02,-7.831845753058843229e+01,3.878962618113462213e+01,2.870000000000000000e+02
5.220000000000000000e+02,1.120000000000000000e+02,-7.832123530837844783e+01,3.878953358854164435e+01,2.750000000000000000e+02
5.230000000000000000e+02,1.120000000000000000e+02,-7.832095753059945764e+01,3.878953358854164435e+01,2.780000000000000000e+02
5.240000000000000000e+02,1.130000000000000000e+02,-7.832095753059945764e+01,3.878953358854164435e+01,2.780000000000000000e+02
5.250000000000000000e+02,1.180000000000000000e+02,-7.832095753059945764e+01,3.878953358854164435e+01,2.780000000000000000e+02
5.260000000000000000e+02,1.160000000000000000e+02,-7.831836493799539767e+01,3.878953358854164435e+01,2.870000000000000000e+02
5.270000000000000000e+02,1.160000000000000000e+02,-7.831780938243747414e+01,3.878953358854164435e+01,2.900000000000000000e+02
5.280000000000000000e+02,1.140000000000000000e+02,-7.831956864170444987e+01,3.878944099594866657e+01,2.830000000000000000e+02
5.290000000000000000e+02,1.150000000000000000e+02,-7.831956864170444987e+01,3.878944099594866657e+01,2.830000000000000000e+02
5.300000000000000000e+02,1.130000000000000000e+02,-7.831956864170444987e+01,3.878944099594866657e+01,2.830000000000000000e+02
5.310000000000000000e+02,1.140000000000000000e+02,-7.831929086392545969e+01,3.878944099594866657e+01,2.840000000000000000e+02
5.320000000000000000e+02,1.160000000000000000e+02,-7.831716123428640230e+01,3.878934840335568879e+01,2.920000000000000000e+02
5.330000000000000000e+02,1.150000000000000000e+02,-7.831956864170444987e+01,3.878888544039068620e+01,2.950000000000000000e+02
5.340000000000000000e+02,1.190000000000000000e+02,-7.831956864170444987e+01,3.878888544039068620e+01,2.950000000000000000e+02
5.350000000000000000e+02,1.170000000000000000e+02,-7.831956864170444987e+01,3.878888544039068620e+01,2.950000000000000000e+02
5.360000000000000000e+02,1.160000000000000000e+02,-7.831649907605265071e+01,3.878881867676864204e+01,2.960000000000000000e+02
5.370000000000000000e+02,1.180000000000000000e+02,-7.832103272308137321e+01,3.878878166372214764e+01,2.910000000000000000e+02
5.380000000000000000e+02,1.170000000000000000e+02,-7.831956864170444987e+01,3.878860766261158233e+01,3.000000000000000000e+02
5.390000000000000000e+02,1.190000000000000000e+02,-7.831975382689040543e+01,3.878823729223950068e+01,3.050000000000000000e+02
5.400000000000000000e+02,1.170000000000000000e+02,-7.831901308614646950e+01,3.878805210705360196e+01,3.100000000000000000e+02
5.410000000000000000e+02,1.170000000000000000e+02,-7.831901308614646950e+01,3.878786692186764640e+01,3.120000000000000000e+02
5.420000000000000000e+02,1.190000000000000000e+02,-7.831975382689040543e+01,3.878777432927466862e+01,3.100000000000000000e+02
5.430000000000000000e+02,1.170000000000000000e+02,-7.831887419725688915e+01,3.878772803297812288e+01,3.150000000000000000e+02
5.440000000000000000e+02,1.190000000000000000e+02,-7.831929086392545969e+01,3.878731136630966603e+01,3.190000000000000000e+02
5.450000000000000000e+02,1.190000000000000000e+02,-7.831929086392545969e+01,3.878722614986310191e+01,3.200000000000000000e+02
5.460000000000000000e+02,1.200000000000000000e+02,-7.830642049349836498e+01,3.881258914419862549e+01,2.770000000000000000e+02
5.470000000000000000e+02,1.200000000000000000e+02,-7.830621705730931126e+01,3.881257064999954309e+01,2.780000000000000000e+02
5.480000000000000000e+02,1.200000000000000000e+02,-7.830743328032025374e+01,3.881256602064416938e+01,2.700000000000000000e+02
5.490000000000000000e+02,1.200000000000000000e+02,-7.830706864164949366e+01,3.881240395901266993e+01,2.740000000000000000e+02
5.500000000000000000e+02,1.200000000000000000e+02,-7.830679086387044663e+01,3.881240395901266993e+01,2.750000000000000000e+02
5.510000000000000000e+02,1.200000000000000000e+02,-7.830478216266902791e+01,3.881206192448524916e+01,2.860000000000000000e+02
5.520000000000000000e+02,1.200000000000000000e+02,-7.830456864163841146e+01,3.881184840345468956e+01,2.870000000000000000e+02
5.530000000000000000e+02,1.200000000000000000e+02,-7.830387419719096442e+01,3.881175581086171178e+01,2.920000000000000000e+02
5.540000000000000000e+02,1.200000000000000000e+02,-7.830419827126644350e+01,3.881166321826856347e+01,2.890000000000000000e+02
5.550000000000000000e+02,1.210000000000000000e+02,-7.830272021785947345e+01,3.881064812782665285e+01,3.050000000000000000e+02
5.560000000000000000e+02,1.210000000000000000e+02,-7.830267049348196906e+01,3.881059840344914846e+01,3.070000000000000000e+02
5.570000000000000000e+02,1.220000000000000000e+02,-7.831952234540796098e+01,3.881041321826319290e+01,2.940000000000000000e+02
5.580000000000000000e+02,1.220000000000000000e+02,-7.831933716022194858e+01,3.881027432937366939e+01,2.880000000000000000e+02
5.590000000000000000e+02,1.230000000000000000e+02,-7.830282954587414679e+01,3.880953032203029807e+01,2.990000000000000000e+02
5.600000000000000000e+02,1.230000000000000000e+02,-7.830138320551304787e+01,3.880934952948524597e+01,3.110000000000000000e+02
5.610000000000000000e+02,1.240000000000000000e+02,-7.830289261910201049e+01,3.880888544047854793e+01,2.950000000000000000e+02
5.620000000000000000e+02,1.240000000000000000e+02,-7.830243901199946777e+01,3.880888544047854793e+01,2.970000000000000000e+02
5.630000000000000000e+02,1.300000000000000000e+02,-7.832216123430845300e+01,3.880870025529259237e+01,2.870000000000000000e+02
5.640000000000000000e+02,1.300000000000000000e+02,-7.832183716023297393e+01,3.880870025529259237e+01,2.890000000000000000e+02
5.650000000000000000e+02,1.300000000000000000e+02,-7.832234418804546294e+01,3.880860877842405898e+01,2.860000000000000000e+02
5.660000000000000000e+02,1.250000000000000000e+02,-7.830098045611413227e+01,3.880858473709707823e+01,3.140000000000000000e+02
5.670000000000000000e+02,1.240000000000000000e+02,-7.830197604903435149e+01,3.880851507010669366e+01,3.040000000000000000e+02
5.680000000000000000e+02,1.240000000000000000e+02,-7.830179086384839593e+01,3.880851507010669366e+01,3.050000000000000000e+02
5.690000000000000000e+02,1.280000000000000000e+02,-7.830179086384839593e+01,3.880851507010669366e+01,3.050000000000000000e+02
5.700000000000000000e+02,1.250000000000000000e+02,-7.830179086384839593e+01,3.880851507010669366e+01,3.050000000000000000e+02
5.710000000000000000e+02,1.250000000000000000e+02,-7.830105012310446000e+01,3.880851507010669366e+01,3.130000000000000000e+02
5.720000000000000000e+02,1.280000000000000000e+02,-7.830142049347642796e+01,3.880795951454865644e+01,3.110000000000000000e+02
5.730000000000000000e+02,1.280000000000000000e+02,-7.830098557417051097e+01,3.880769856296512899e+01,3.170000000000000000e+02
5.740000000000000000e+02,1.290000000000000000e+02,-7.830304086385393703e+01,3.880703358861859442e+01,3.050000000000000000e+02
5.750000000000000000e+02,1.290000000000000000e+02,-7.830290197496441351e+01,3.880675581083971792e+01,3.070000000000000000e+02
5.760000000000000000e+02,1.260000000000000000e+02,-7.830304086385393703e+01,3.880647803306061405e+01,3.090000000000000000e+02
5.770000000000000000e+02,1.290000000000000000e+02,-7.830188345644148740e+01,3.880647803306061405e+01,3.190000000000000000e+02
5.780000000000000000e+02,1.290000000000000000e+02,-7.830243901199946777e+01,3.880638544046763627e+01,3.140000000000000000e+02
5.800000000000000000e+02,1.260000000000000000e+02,-7.830280938237143573e+01,3.880620025528168071e+01,3.120000000000000000e+02
5.810000000000000000e+02,1.270000000000000000e+02,-7.830280938237143573e+01,3.880620025528168071e+01,3.120000000000000000e+02
5.820000000000000000e+02,1.340000000000000000e+02,-7.830280938237143573e+01,3.880620025528168071e+01,3.120000000000000000e+02
5.830000000000000000e+02,1.270000000000000000e+02,-7.830271678977845795e+01,3.880587618120620164e+01,3.150000000000000000e+02
5.840000000000000000e+02,1.320000000000000000e+02,-7.832294827134893467e+01,3.880522803305507296e+01,2.830000000000000000e+02
5.850000000000000000e+02,1.320000000000000000e+02,-7.832327234542435690e+01,3.880490395897959388e+01,2.750000000000000000e+02
5.920000000000000000e+02,1.360000000000000000e+02,-7.830493901201049312e+01,3.880393173675309981e+01,3.180000000000000000e+02
6.030000000000000000e+02,1.380000000000000000e+02,-7.832419827135441892e+01,3.880323729230559593e+01,2.730000000000000000e+02
6.040000000000000000e+02,1.370000000000000000e+02,-7.832299456764542356e+01,3.880323729230559593e+01,2.610000000000000000e+02
6.060000000000000000e+02,1.450000000000000000e+02,-7.830686192543458901e+01,3.880300330039796108e+01,3.180000000000000000e+02
6.080000000000000000e+02,1.370000000000000000e+02,-7.832225382690148763e+01,3.880286692193368481e+01,2.650000000000000000e+02
6.090000000000000000e+02,1.370000000000000000e+02,-7.832206864171547522e+01,3.880286692193368481e+01,2.650000000000000000e+02
6.100000000000000000e+02,1.450000000000000000e+02,-7.830669827127746885e+01,3.880286692193368481e+01,3.200000000000000000e+02
6.130000000000000000e+02,1.370000000000000000e+02,-7.832169827134350726e+01,3.880258914415458094e+01,2.670000000000000000e+02
6.140000000000000000e+02,1.370000000000000000e+02,-7.832164735198301742e+01,3.880258914415458094e+01,2.670000000000000000e+02
6.180000000000000000e+02,1.380000000000000000e+02,-7.832489271580197965e+01,3.880217247748612408e+01,2.900000000000000000e+02
6.860000000000000000e+02,1.650000000000000000e+02,-7.832711493803395797e+01,3.879819099598717003e+01,2.930000000000000000e+02
7.020000000000000000e+02,1.600000000000000000e+02,-7.832382790098245096e+01,3.879763544042913281e+01,2.930000000000000000e+02
7.030000000000000000e+02,1.650000000000000000e+02,-7.832790197507449648e+01,3.879749655153960930e+01,2.770000000000000000e+02
7.080000000000000000e+02,1.650000000000000000e+02,-7.832808716026045204e+01,3.879721877376050543e+01,2.740000000000000000e+02
7.140000000000000000e+02,1.650000000000000000e+02,-7.832808716026045204e+01,3.879703358857460671e+01,2.720000000000000000e+02
7.150000000000000000e+02,1.600000000000000000e+02,-7.832401308616846336e+01,3.879694099598162893e+01,2.830000000000000000e+02
